row_number,test_short_name,test_full_name,date_sample_submitted,client_name,client_type,sample_type,site,sample_description_number_1,sample_description_number_2,sample_description_number_3,sample_description_number_4,analytical_company_name,lab_number,measurement_name,measurement_result
11004,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,17,NA,NA,"TORV, LLC",0024,Copper (ppm),0.04
11005,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,17,NA,NA,"TORV, LLC",0024,Zinc (ppm),0.09
11006,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,17,NA,NA,"TORV, LLC",0024,Aluminum (ppm),3.76
11007,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,17,NA,NA,"TORV, LLC",0024,ESP (calculated),NA
11008,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,17,NA,NA,"TORV, LLC",0024,SAR (calculated),0.29
11009,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,pH,7.4
11010,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Soluble Salts (ppm),565
11011,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Chloride (ppm),20
11012,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Total Nitrogen (ppm),NA
11013,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Ammonium (ppm),2.3
11014,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Bicarbonate (ppm),144.54
11015,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Sulfur (ppm),32.8
11016,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Phosphorus (ppm),3.18
11017,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Calcium (ppm),69.95
11018,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Calcium (mEq/L),3.49
11019,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Calcium (%),55.37
11020,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Magnesium (ppm),13.93
11021,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Magnesium (mEq/L),1.15
11022,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Magnesium (%),18.18
11023,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Potassium (ppm),44.95
11024,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Potassium (mEq/L),1.15
11025,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Potassium (%),18.24
11026,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Sodium (ppm),11.92
11027,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Sodium (mEq/L),0.52
11028,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Sodium (%),8.22
11029,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Total (mEq/L),6.3
11030,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Total (%),100
11031,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Boron (ppm),0.04
11032,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Iron (ppm),3.1
11033,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Manganese (ppm),0.64
11034,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Copper (ppm),0.03
11035,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Zinc (ppm),0.07
11036,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,Aluminum (ppm),4.31
11037,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,ESP (calculated),NA
11038,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,1,NA,NA,"TORV, LLC",0025,SAR (calculated),0.34
11039,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,pH,7.4
11040,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Soluble Salts (ppm),587
11041,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Chloride (ppm),27
11042,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Total Nitrogen (ppm),NA
11043,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Ammonium (ppm),4.2
11044,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Bicarbonate (ppm),183.01
11045,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Sulfur (ppm),30.49
11046,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Phosphorus (ppm),3.7
11047,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Calcium (ppm),87.94
11048,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Calcium (mEq/L),4.39
11049,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Calcium (%),60.16
11050,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Magnesium (ppm),14.99
11051,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Magnesium (mEq/L),1.23
11052,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Magnesium (%),16.9
11053,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Potassium (ppm),47.14
11054,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Potassium (mEq/L),1.21
11055,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Potassium (%),16.53
11056,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Sodium (ppm),10.75
11057,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Sodium (mEq/L),0.47
11058,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Sodium (%),6.41
11059,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Total (mEq/L),7.29
11060,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Total (%),100
11061,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Boron (ppm),0.04
11062,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Iron (ppm),2.38
11063,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Manganese (ppm),1.11
11064,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Copper (ppm),0.03
11065,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Zinc (ppm),0.07
11066,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,Aluminum (ppm),2.75
11067,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,ESP (calculated),NA
11068,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,TEE,7,NA,NA,"TORV, LLC",0026,SAR (calculated),0.28
11069,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,pH,7.3
11070,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Soluble Salts (ppm),662
11071,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Chloride (ppm),15
11072,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Total Nitrogen (ppm),NA
11073,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Ammonium (ppm),3.6
11074,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Bicarbonate (ppm),226.97
11075,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Sulfur (ppm),85.43
11076,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Phosphorus (ppm),0.76
11077,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Calcium (ppm),175.43
11078,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Calcium (mEq/L),8.75
11079,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Calcium (%),76.57
11080,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Magnesium (ppm),15.68
11081,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Magnesium (mEq/L),1.29
11082,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Magnesium (%),11.28
11083,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Potassium (ppm),36.47
11084,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Potassium (mEq/L),0.93
11085,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Potassium (%),8.16
11086,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Sodium (ppm),10.51
11087,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Sodium (mEq/L),0.46
11088,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Sodium (%),4
11089,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Total (mEq/L),11.43
11090,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Total (%),100
11091,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Boron (ppm),0.05
11092,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Iron (ppm),1.08
11093,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Manganese (ppm),1.54
11094,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Copper (ppm),0.01
11095,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Zinc (ppm),0.04
11096,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,Aluminum (ppm),1.92
11097,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,ESP (calculated),NA
11098,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,12,NA,NA,"TORV, LLC",0027,SAR (calculated),0.2
11099,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,pH,7.1
11100,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Soluble Salts (ppm),979
11101,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Chloride (ppm),17
11102,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Total Nitrogen (ppm),NA
11103,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Ammonium (ppm),3.6
11104,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Bicarbonate (ppm),241.72
11105,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Sulfur (ppm),280.42
11106,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Phosphorus (ppm),0.79
11107,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Calcium (ppm),399.53
11108,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Calcium (mEq/L),19.94
11109,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Calcium (%),82.91
11110,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Magnesium (ppm),29.27
11111,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Magnesium (mEq/L),2.41
11112,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Magnesium (%),10.01
11113,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Potassium (ppm),45.47
11114,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Potassium (mEq/L),1.16
11115,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Potassium (%),4.84
11116,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Sodium (ppm),12.41
11117,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Sodium (mEq/L),0.54
11118,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Sodium (%),2.24
11119,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Total (mEq/L),24.05
11120,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Total (%),100
11121,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Boron (ppm),0.03
11122,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Iron (ppm),1.6
11123,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Manganese (ppm),3.69
11124,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Copper (ppm),NA
11125,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Zinc (ppm),0.03
11126,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,Aluminum (ppm),1.18
11127,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,ESP (calculated),NA
11128,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,FAIRWAY,16,NA,NA,"TORV, LLC",0028,SAR (calculated),0.16
11129,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,pH,7.4
11130,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Soluble Salts (ppm),582
11131,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Chloride (ppm),19
11132,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Total Nitrogen (ppm),NA
11133,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Ammonium (ppm),1.7
11134,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Bicarbonate (ppm),168.52
11135,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Sulfur (ppm),26.88
11136,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Phosphorus (ppm),1.56
11137,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Calcium (ppm),70.84
11138,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Calcium (mEq/L),3.53
11139,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Calcium (%),54.27
11140,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Magnesium (ppm),17.14
11141,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Magnesium (mEq/L),1.41
11142,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Magnesium (%),21.64
11143,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Potassium (ppm),45.11
11144,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Potassium (mEq/L),1.15
11145,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Potassium (%),17.71
11146,S006W,SPE Analysis (Extracted w/ Client Water),2021-07-01T00:00:00Z,MCC,Golf,SPE,MCC,GREEN,5,NA,NA,"TORV, LLC",0029,Sodium (ppm),9.56
